frame,t,x,y,dx,dy,area
1240,10.333333333333334,1919.935064935065,1054.090909090909,-0.06493506493507084,-25.90909090909099,77
1244,10.366666666666667,1920.0520231213873,1053.4739884393064,0.05202312138726484,-26.526011560693632,173
1248,10.4,1920.0379146919431,1049.9004739336492,0.03791469194311503,-30.09952606635079,211
1252,10.433333333333334,1920.0,1046.8,0.0,-33.200000000000045,245
1256,10.466666666666667,1920.0,1041.9456066945606,0.0,-38.05439330543936,239
1260,10.5,1919.9792531120331,1037.1576763485477,-0.020746887966879513,-42.84232365145226,241
1264,10.533333333333333,1920.0325203252032,1032.9065040650407,0.032520325203222455,-47.093495934959265,246
1268,10.566666666666666,1920.0497925311204,1027.9045643153527,0.049792531120374406,-52.09543568464733,241
1272,10.6,1920.008230452675,1022.9711934156378,0.00823045267497946,-57.0288065843622,243
1276,10.633333333333333,1920.112970711297,1018.2594142259414,0.11297071129706637,-61.74058577405856,239
1280,10.666666666666666,1920.1776859504132,1013.7768595041323,0.17768595041320623,-66.22314049586771,242
1284,10.7,1920.3495934959349,1008.8333333333333,0.34959349593486877,-71.16666666666674,246
1288,10.733333333333333,1920.6209677419356,1003.9072580645161,0.6209677419356012,-76.0927419354839,248
1292,10.766666666666667,1920.9183673469388,998.9551020408163,0.9183673469387941,-81.04489795918369,245
1296,10.8,1921.0,994.0164609053497,1.0,-85.98353909465027,243
1300,10.833333333333334,1920.9341563786008,988.8971193415638,0.9341563786008464,-91.10288065843622,243
1304,10.866666666666667,1921.02489626556,983.8921161825726,1.0248962655600735,-96.10788381742736,241
1308,10.9,1921.0447154471544,978.959349593496,1.0447154471544309,-101.04065040650403,246
1312,10.933333333333334,1921.201646090535,973.7407407407408,1.2016460905349504,-106.25925925925924,243
1316,10.966666666666667,1921.4634146341464,965.418699186992,1.4634146341463747,-114.58130081300806,246
1320,11.0,1921.6209677419356,952.9717741935484,1.6209677419356012,-127.02822580645159,248
1324,11.033333333333333,1921.9795918367347,931.9061224489797,1.9795918367346985,-148.09387755102034,245
1328,11.066666666666666,1921.966804979253,914.941908713693,1.9668049792530837,-165.058091286307,241
1332,11.1,1921.967213114754,897.9426229508197,1.9672131147540313,-182.05737704918033,244
1336,11.133333333333333,1922.0658436213992,881.0493827160494,2.0658436213991536,-198.95061728395058,243
1340,11.166666666666666,1922.0819672131147,864.0204918032787,2.0819672131146945,-215.97950819672133,244
1344,11.2,1922.3048780487804,847.0365853658536,2.304878048780438,-232.96341463414637,246
1348,11.233333333333333,1922.292490118577,830.2687747035573,2.292490118577007,-249.73122529644274,253
1352,11.266666666666667,1922.292490118577,815.6561264822135,2.292490118577007,-264.3438735177865,253
1356,11.3,1922.3643724696356,803.9595141700405,2.364372469635555,-276.0404858299595,247
1360,11.333333333333334,1922.3661417322835,795.2283464566929,2.366141732283495,-284.77165354330714,254
1364,11.366666666666667,1922.3346456692914,789.2204724409448,2.334645669291376,-290.77952755905517,254
1368,11.4,1922.3359683794465,786.2213438735178,2.3359683794465127,-293.77865612648225,253
1372,11.433333333333334,1922.0,785.609375,2.0,-294.390625,256
1376,11.466666666666667,1921.9727626459144,787.2178988326848,1.9727626459143721,-292.7821011673152,257
1380,11.5,1921.6823529411765,789.6980392156863,1.6823529411765321,-290.3019607843137,255
1384,11.533333333333333,1921.5450980392156,794.1450980392157,1.5450980392156453,-285.85490196078433,255
1388,11.566666666666666,1921.4015748031495,799.6850393700787,1.401574803149515,-280.3149606299213,254
1392,11.6,1921.2549019607843,806.6980392156863,1.2549019607843093,-273.3019607843137,255
1396,11.633333333333333,1920.7047244094488,815.267716535433,0.7047244094487723,-264.732283464567,254
1400,11.666666666666666,1920.569721115538,823.9282868525896,0.5697211155379591,-256.0717131474104,251
1404,11.7,1920.391143911439,832.5313653136532,0.3911439114390305,-247.46863468634683,271
1408,11.733333333333333,1920.3548387096773,840.983870967742,0.354838709677324,-239.01612903225805,248
1412,11.766666666666667,1920.3492063492063,849.6309523809524,0.3492063492062698,-230.3690476190476,252
1416,11.8,1920.4103585657372,858.01593625498,0.41035856573716956,-221.98406374501997,251
1420,11.833333333333334,1920.592741935484,866.6008064516129,0.5927419354839003,-213.39919354838707,248
1424,11.866666666666667,1920.6451612903227,874.983870967742,0.645161290322676,-205.01612903225805,248
1428,11.9,1920.996015936255,883.2828685258964,0.9960159362549348,-196.71713147410355,251
1432,11.933333333333334,1921.099173553719,891.8884297520661,1.0991735537190834,-188.11157024793386,242
1436,11.966666666666667,1921.3346774193549,900.0564516129032,1.3346774193548754,-179.94354838709683,248
1440,12.0,1921.3902439024391,906.8048780487804,1.3902439024391242,-173.19512195121956,246
1444,12.033333333333333,1921.6374501992032,917.0398406374502,1.6374501992031583,-162.9601593625498,251
1448,12.066666666666666,1921.5748987854251,925.7975708502024,1.5748987854251482,-154.20242914979758,247
1452,12.1,1921.942857142857,934.0081632653062,1.942857142857065,-145.99183673469383,245
1456,12.133333333333333,1921.9354838709678,942.8306451612904,1.9354838709678006,-137.16935483870964,248
1460,12.166666666666666,1921.9626556016597,950.9917012448133,1.9626556016596624,-129.00829875518673,241
1464,12.2,1921.9919028340082,959.8825910931174,1.991902834008215,-120.11740890688259,247
1468,12.233333333333333,1921.9958333333334,968.0041666666666,1.995833333333394,-111.9958333333334,240
1472,12.266666666666667,1921.938775510204,976.9387755102041,1.9387755102040956,-103.0612244897959,245
1476,12.3,1921.9635627530365,984.9433198380566,1.9635627530365127,-95.0566801619434,247
1480,12.333333333333334,1921.8636363636365,991.3966942148761,1.8636363636364877,-88.6033057851239,242
1484,12.366666666666667,1921.8057851239669,996.7727272727273,1.8057851239668707,-83.22727272727275,242
1488,12.4,1921.5661157024792,1000.3388429752066,1.5661157024792374,-79.6611570247934,242
1492,12.433333333333334,1921.5425101214576,1002.7611336032389,1.5425101214575534,-77.23886639676107,247
1496,12.466666666666667,1921.4631147540983,1003.75,1.463114754098342,-76.25,244
1500,12.5,1921.4180327868853,1002.3196721311475,1.4180327868853055,-77.68032786885249,244
1504,12.533333333333333,1921.1728395061727,998.3868312757202,1.1728395061727497,-81.61316872427983,243
1508,12.566666666666666,1921.111570247934,991.8347107438017,1.1115702479339689,-88.16528925619832,242
1512,12.6,1921.0373443983403,981.9170124481327,1.0373443983403376,-98.08298755186729,241
1516,12.633333333333333,1921.033195020747,968.98755186722,1.0331950207469163,-111.01244813278004,241
